Date,JPM,BAC,Spread
2025-01-15,246.02053833007812,45.775047302246094,7.296413077715243
2025-01-16,247.89239501953125,45.32798767089844,12.316559586210047
2025-01-17,252.6597442626953,45.22108459472656,17.83674322267771
2025-01-21,256.43267822265625,45.3474235534668,20.719971135257055
2025-01-22,256.2474670410156,44.50189971923828,26.489120160630165
2025-01-23,259.2794494628906,45.085018157958984,25.4146574570847
2025-01-24,258.1972961425781,45.21136474609375,23.44274436155777
2025-01-27,259.1819152832031,45.76532745361328,20.52623928983749
2025-01-28,260.4396057128906,45.52235794067383,23.494973147040213
2025-01-29,259.8936462402344,45.43489456176758,23.564949549693182
2025-01-30,261.5022277832031,45.40573501586914,25.378878869653505
2025-01-31,260.5955810546875,44.99755096435547,27.346751788107184
2025-02-03,260.11785888671875,44.91007995605469,27.485019223280432
2025-02-04,261.21954345703125,45.396018981933594,25.164616938562432
2025-02-05,263.64703369140625,45.784767150878906,24.854459180046177
2025-02-06,269.9548034667969,46.39704895019531,26.85040918910832
2025-02-07,268.88238525390625,46.06660842895508,28.105024006874913
2025-02-10,264.2418212890625,45.35714340209961,28.460664942666114
2025-02-11,268.0926818847656,45.4737663269043,31.49024188606839
2025-02-12,268.5411682128906,44.91007995605469,35.90832854945231
2025-02-13,269.38934326171875,45.026710510253906,35.935166218146804
2025-02-14,269.65252685546875,45.638980865478516,31.88661063731749
2025-02-18,272.92828369140625,45.22108459472656,38.10528265138865
2025-02-19,272.245849609375,44.71570587158203,40.98183394238234
2025-02-20,260.10809326171875,44.02568054199219,33.70338397736654
2025-02-21,257.6123352050781,43.549468994140625,34.56120978892639
2025-02-24,254.78504943847656,43.20930862426758,34.129406311979295
2025-02-25,250.94386291503906,42.703941345214844,33.84712456981751
2025-02-26,252.29905700683594,42.703941345214844,35.202318661614385
2025-02-27,252.552490234375,42.878875732421875,34.22382641070223
2025-02-28,258.0120544433594,44.80317687988281,26.132049173224658
2025-03-03,254.08314514160156,44.27836990356445,25.898943170736942
2025-03-04,243.9732208251953,41.469661712646484,35.56854440771153
2025-03-05,245.22113037109375,41.10035705566406,39.41717656459045
2025-03-06,240.3562774658203,40.293704986572266,40.232940558174704
2025-03-07,236.203125,40.48931121826172,34.702287050910314
2025-03-10,226.39544677734375,38.95383834838867,35.70773813958024
2025-03-11,223.39271545410156,38.73868179321289,34.220185429352256
